entry_date,exit_date,direction,entry,exit,pips,pnl,result,regime,session,day_type,trend_dir,adx,volatility,stoch_k
2024-05-14 06:00:00+01:00,2024-05-14 11:00:00+01:00,SELL,168.71099853515625,168.8685019356864,-15.750340053014611,-21.262959071569725,SL,LOW_VOLATILITY,ASIAN,MID_WEEK,BULLISH,49.75206947366714,0.6811207455140167,82.73262834351787
2024-05-14 22:00:00+01:00,2024-05-15 09:00:00+01:00,SELL,169.16900634765625,168.8410173688616,32.79889787946502,44.27851213727777,TP,STRONG_TREND_UP,NEW_YORK,MID_WEEK,BULLISH,42.30167441527551,1.2123383182707153,77.07608531235819
2024-05-21 06:00:00+01:00,2024-05-21 07:00:00+01:00,SELL,169.8000030517578,169.55969870431082,24.03043474469939,32.44108690534418,TP,RANGING,ASIAN,MID_WEEK,BULLISH,19.558960005907313,0.7798121916282031,70.1941139636819
2024-06-27 02:00:00+01:00,2024-06-27 13:00:00+01:00,SELL,171.54200744628906,171.88636670793807,-34.435926164900366,-46.488500322615494,SL,TREND_DOWN,ASIAN,MID_WEEK,BEARISH,28.49039046925063,1.053766431800399,71.23630565604266
2024-06-28 00:00:00+01:00,2024-06-28 01:00:00+01:00,SELL,172.07200622558594,172.33375385829382,-26.17476327078805,-35.335930415563865,SL,STRONG_TREND_UP,ASIAN,FRIDAY,BULLISH,47.89366897868043,0.9876585097431518,86.95709862892525
2024-07-03 19:00:00+01:00,2024-07-04 12:00:00+01:00,SELL,174.2760009765625,173.82882603236607,44.717494419643344,60.36861746651852,TP,HIGH_VOLATILITY,NEW_YORK,MID_WEEK,BULLISH,63.306751694665785,1.539057285549292,72.50584153508461
2024-07-10 23:00:00+01:00,2024-07-11 06:00:00+01:00,SELL,175.04400634765625,175.2436158316476,-19.960948399133827,-26.947280338830666,SL,STRONG_TREND_UP,NEW_YORK,MID_WEEK,BULLISH,70.21727495016852,1.0072444548757042,77.0202817969293
2024-07-24 00:00:00+01:00,2024-07-24 02:00:00+01:00,BUY,168.99200439453125,168.6562167576381,-33.57876368931443,-45.33133098057448,SL,STRONG_TREND_DOWN,ASIAN,MID_WEEK,BEARISH,73.89761747139855,0.7674748299075701,26.08294789249658
2024-07-31 19:00:00+01:00,2024-08-01 01:00:00+01:00,BUY,162.8780059814453,161.79447283063615,-108.35331508091599,-146.2769753592366,SL,STRONG_TREND_DOWN,NEW_YORK,MID_WEEK,BEARISH,58.36110612833067,0.9077795578388551,18.993047108083537
2024-10-09 23:00:00+01:00,2024-10-10 05:00:00+01:00,SELL,163.2740020751953,163.5888944353376,-31.489236014229505,-42.51046861920983,SL,TREND_UP,NEW_YORK,MID_WEEK,BULLISH,31.26190028325933,0.8596198901073644,71.0767858400432
2024-10-18 02:00:00+01:00,2024-10-21 02:00:00+01:00,SELL,162.53599548339844,162.12006879534042,41.59266880580219,56.150102887832965,TP,RANGING,ASIAN,FRIDAY,BEARISH,15.348871201892083,1.0449859326541837,75.6522316023419
2024-10-28 19:00:00+00:00,2024-10-29 04:00:00+00:00,SELL,165.71299743652344,165.21324114118303,49.97562953404042,67.46709987095457,TP,LOW_VOLATILITY,NEW_YORK,MONDAY,BEARISH,25.79703230900269,0.8497638479253027,85.31551291559497
2024-11-18 03:00:00+00:00,2024-11-18 12:00:00+00:00,BUY,162.9149932861328,163.6965763636998,78.15830775669781,105.51371547154204,TP,STRONG_TREND_DOWN,ASIAN,MONDAY,BEARISH,65.65777286670506,1.2776076956885165,29.296031088223703
2025-01-06 22:00:00+00:00,2025-01-07 01:00:00+00:00,SELL,163.7209930419922,164.32946068899972,-60.84676470075294,-82.14313234601647,SL,STRONG_TREND_UP,NEW_YORK,MONDAY,BULLISH,59.89749866608337,1.235847175478504,79.35526582738038
2025-01-15 02:00:00+00:00,2025-01-15 05:00:00+00:00,SELL,162.63299560546875,162.1845395769392,44.84560285295629,60.541563851491,TP,STRONG_TREND_UP,ASIAN,MID_WEEK,BULLISH,45.15100702082028,0.8253223687025296,80.57413729470382
2025-01-16 22:00:00+00:00,2025-01-17 09:00:00+00:00,BUY,159.82899475097656,160.36937691824778,54.038216727121835,72.95159258161448,TP,TREND_DOWN,NEW_YORK,MID_WEEK,BEARISH,32.17399228633126,0.9713045767287983,23.31155034766933
2025-02-05 23:00:00+00:00,2025-02-06 01:00:00+00:00,BUY,158.7220001220703,158.3041387285505,-41.78613935198143,-56.41128812517494,SL,NORMAL,NEW_YORK,MID_WEEK,BEARISH,23.903365124758345,0.8527715919189338,20.399241910717002
2025-02-17 20:00:00+00:00,2025-02-18 03:00:00+00:00,BUY,158.7239990234375,159.0455551147461,32.155609130859375,43.410072326660156,TP,LOW_VOLATILITY,NEW_YORK,MONDAY,BEARISH,64.63303238430284,0.6994502079403315,26.23838218772342
2025-02-20 12:00:00+00:00,2025-02-20 19:00:00+00:00,BUY,156.63400268554688,157.21707654680526,58.307386125838434,78.71497126988189,TP,STRONG_TREND_DOWN,LONDON,MID_WEEK,BEARISH,73.96830031144391,1.1639009657957458,21.04927201434694
2025-03-05 21:00:00+00:00,2025-03-06 09:00:00+00:00,SELL,160.6020050048828,159.70084947858538,90.11555262974298,121.65599605015304,TP,STRONG_TREND_UP,NEW_YORK,MID_WEEK,BULLISH,62.70844152634293,0.9394157511009744,91.96821603292786
2025-04-29 06:00:00+01:00,2025-04-29 10:00:00+01:00,BUY,162.18299865722656,162.5099576677595,32.69590105329314,44.13946642194574,TP,STRONG_TREND_DOWN,ASIAN,MID_WEEK,BEARISH,70.45537266128007,0.8580693940627276,29.945000705119167
2025-05-02 00:00:00+01:00,2025-05-02 12:00:00+01:00,SELL,164.2689971923828,163.7981663295201,47.083086286272646,63.56216648646808,TP,STRONG_TREND_UP,ASIAN,FRIDAY,BULLISH,80.29469984279308,0.8922666984916413,83.04737269362539
2025-05-06 18:00:00+01:00,2025-05-06 23:00:00+01:00,BUY,161.95199584960938,162.4180672781808,46.60714285714391,62.91964285714429,TP,TREND_DOWN,NEW_YORK,MID_WEEK,BEARISH,35.849849595628044,1.1752855992290354,26.50958448504461
2025-05-12 20:00:00+01:00,2025-05-13 15:00:00+01:00,SELL,164.58599853515625,164.99249594552177,-40.649741036551745,-54.87715039934486,SL,STRONG_TREND_UP,NEW_YORK,MONDAY,BULLISH,53.80682382177829,1.1649067177902184,70.59866485782213
2025-05-15 13:00:00+01:00,2025-05-15 15:00:00+01:00,BUY,163.44400024414062,163.0846426827567,-35.93575613839164,-48.51327078682871,SL,STRONG_TREND_DOWN,LONDON,MID_WEEK,BEARISH,58.23165699523383,0.9774283630671815,28.57167970466731
2025-05-16 00:00:00+01:00,2025-05-16 01:00:00+01:00,BUY,162.9219970703125,162.6046425955636,-31.73544747488961,-42.842854091100975,SL,STRONG_TREND_DOWN,ASIAN,FRIDAY,BEARISH,52.60846797012817,0.946862976172823,21.59908228481946
2025-06-06 06:00:00+01:00,2025-06-06 13:00:00+01:00,SELL,164.52699279785156,164.8414535522461,-31.446075439453125,-42.45220184326172,SL,STRONG_TREND_UP,ASIAN,FRIDAY,BULLISH,55.243074603932186,0.7625603053634854,78.61748311027769
2025-06-06 21:00:00+01:00,2025-06-09 08:00:00+01:00,SELL,165.0540008544922,164.68332999093192,37.06708635602638,50.04056658063561,TP,STRONG_TREND_UP,NEW_YORK,FRIDAY,BULLISH,54.17627671194588,0.9154032069150878,75.79237705050244
2025-06-23 14:00:00+01:00,2025-06-24 04:00:00+01:00,SELL,169.2480010986328,168.64474378313338,60.325731549943384,81.43973759242357,TP,STRONG_TREND_UP,LONDON,MONDAY,BULLISH,47.325188343520736,1.4850153478228114,72.35441935571663
2025-07-04 00:00:00+01:00,2025-07-04 07:00:00+01:00,SELL,170.30599975585938,169.91578892299108,39.02108328682914,52.67846243721934,TP,STRONG_TREND_UP,ASIAN,FRIDAY,BULLISH,65.62697746224788,1.0545550655093954,74.24252154591109
2025-07-08 14:00:00+01:00,2025-07-09 00:00:00+01:00,SELL,171.79100036621094,172.15453829084123,-36.35379246302932,-49.077619825089585,SL,TREND_UP,LONDON,MID_WEEK,BULLISH,37.228539871231135,0.9108854840004653,74.33127285552524
2025-07-14 21:00:00+01:00,2025-07-15 08:00:00+01:00,SELL,172.26800537109375,172.58922140938895,-32.121603829520495,-43.36416516985267,SL,TREND_UP,NEW_YORK,MONDAY,BULLISH,32.15736459444015,0.9877828001976792,71.88953860600111
2025-09-18 23:00:00+01:00,2025-09-19 04:00:00+01:00,SELL,174.3800048828125,174.07194628034318,30.805860246931616,41.58791133335768,TP,STRONG_TREND_DOWN,NEW_YORK,MID_WEEK,BEARISH,54.43570375796194,0.885640553172133,75.98905431102453
2025-09-30 20:00:00+01:00,2025-10-01 07:00:00+01:00,BUY,173.58200073242188,173.29025323050362,-29.174750191825183,-39.385912758964,SL,STRONG_TREND_DOWN,NEW_YORK,MID_WEEK,BEARISH,67.10799253793017,0.9867025474965297,29.297721415049153
2025-10-27 19:00:00+00:00,2025-10-28 00:00:00+00:00,SELL,178.08900451660156,177.74289005824497,34.61144583565954,46.725451878140376,TP,RANGING,NEW_YORK,MONDAY,BULLISH,15.47176843072563,1.1147414819326742,76.59707307327307
