id,pair,direction,entry_price,exit_price,stop_loss,take_profit,position_size,entry_time,exit_time,status,pnl,pnl_pips,strategy,timeframe,confidence,mfe,mae
16,GBPUSD,BUY,1.32168,1.321127857142857,1.321127857142857,1.3223335714285713,2.4,2025-12-02 13:45:00,2025-12-02 17:00:00,CLOSED_SL,-132.51428571429358,-5.521428571428899,EMA_RSI_Scalping,M15,70,3.1000000000003247,-6.699999999999484
18,GBPUSD,SELL,1.32091,1.3215007142857143,1.3215007142857143,1.3201921428571428,2.16,2025-12-02 17:00:00,2025-12-02 17:45:00,CLOSED_SL,-127.594285714272,-5.907142857142222,EMA_RSI_Scalping,M15,70,0.0,-4.699999999999704
17,EURUSD,SELL,1.16092,1.1613789285714284,1.1613789285714284,1.1604217857142858,2.99,2025-12-02 16:30:00,2025-12-02 18:00:00,CLOSED_SL,-137.2196428571171,-4.589285714284852,EMA_RSI_Scalping,M15,70,3.2999999999994145,-4.500000000000615
20,GBPUSD,BUY,1.32166,1.3208892857142858,1.3208892857142858,1.3226778571428572,1.54,2025-12-02 18:30:00,2025-12-02 19:00:00,CLOSED_SL,-118.69000000000085,-7.707142857142912,EMA_RSI_Scalping,M15,70,0.0,-7.300000000001194
21,GBPUSD,SELL,1.32083,1.3217282142857143,1.3217282142857143,1.3195996428571428,1.28,2025-12-02 19:00:00,2025-12-02 19:30:00,CLOSED_SL,-114.97142857143672,-8.982142857143494,EMA_RSI_Scalping,M15,70,0.0,-7.800000000000029
19,EURUSD,BUY,1.16147,1.1609307142857144,1.1609307142857144,1.1621021428571428,2.35,2025-12-02 18:15:00,2025-12-02 20:15:00,CLOSED_SL,-126.73214285712332,-5.392857142856311,EMA_RSI_Scalping,M15,70,1.100000000000545,-7.299999999998974
22,GBPUSD,BUY,1.32201,1.320962857142857,1.320962857142857,1.3234885714285713,1.07,2025-12-02 20:00:00,2025-12-02 20:30:00,CLOSED_SL,-112.04428571427982,-10.47142857142802,EMA_RSI_Scalping,M15,70,0.0,-9.999999999998899
23,EURUSD,SELL,1.16054,1.161312857142857,1.161312857142857,1.1595185714285714,1.47,2025-12-02 20:30:00,2025-12-02 20:45:00,CLOSED_SL,-113.60999999999821,-7.728571428571307,EMA_RSI_Scalping,M15,70,0.0,-6.200000000000649
24,GBPUSD,SELL,1.32091,1.3193403571428572,1.3220117857142857,1.3193403571428572,0.98,2025-12-02 20:30:00,2025-12-02 21:00:00,CLOSED_TP,153.82499999999277,15.696428571427834,EMA_RSI_Scalping,M15,70,17.300000000000093,-5.699999999999594
25,EURUSD,BUY,1.16149,1.1606057142857142,1.1606057142857142,1.1626971428571429,1.26,2025-12-02 23:15:00,2025-12-03 02:00:00,CLOSED_SL,-111.41999999999453,-8.842857142856708,EMA_RSI_Scalping,M15,70,3.4000000000000696,-8.299999999998864
26,GBPUSD,BUY,1.32119,1.3200935714285715,1.3200935714285715,1.3227507142857144,0.99,2025-12-03 01:15:00,2025-12-03 02:00:00,CLOSED_SL,-108.54642857142682,-10.964285714285538,EMA_RSI_Scalping,M15,70,0.0,-8.500000000000174
27,GBPUSD,SELL,1.31874,1.3201192857142856,1.3201192857142856,1.3167078571428572,0.76,2025-12-03 02:15:00,2025-12-03 02:30:00,CLOSED_SL,-104.82571428570431,-13.79285714285583,EMA_RSI_Scalping,M15,70,0.0,-21.899999999999142
28,USDJPY,BUY,156.00289999999998,155.85160535714286,155.85160535714286,156.22839107142858,0.68,2025-12-03 05:45:00,2025-12-03 06:45:00,CLOSED_SL,-102.88035714284433,-15.129464285712402,EMA_RSI_Scalping,M15,70,0.0,-13.437999999999306
29,EURUSD,BUY,1.1615,1.1625,1.1605128571428571,1.1628785714285714,1.08,2025-12-03 06:00:00,2025-12-03 09:30:00,CLOSED_TIME,108.00000000001208,10.000000000001119,EMA_RSI_Scalping,M15,70,10.799999999999699,0.0
30,GBPUSD,BUY,1.32049,1.32131,1.3192617857142857,1.3222703571428571,0.85,2025-12-03 06:15:00,2025-12-03 09:30:00,CLOSED_TIME,69.70000000000366,8.20000000000043,EMA_RSI_Scalping,M15,70,10.600000000000609,-2.7999999999983594
