id,pair,direction,entry_price,exit_price,stop_loss,take_profit,position_size,entry_time,exit_time,status,pnl,pnl_pips,strategy,timeframe,confidence,mfe,mae
1,USDJPY,BUY,156.45629,156.34629,156.34629,156.64629,1.0,2025-11-26 21:15:00,2025-11-27 00:15:00,CLOSED_SL,-109.99999999998522,-10.999999999998522,ImprovedScalping,M15,75.0,12.099000000000615,-7.704999999998563
2,EURUSD,SELL,1.15723,1.158104,1.158104,1.156169,1.29,2025-11-26 21:45:00,2025-11-27 00:15:00,CLOSED_SL,-112.74600000000534,-8.740000000000414,ImprovedScalping,M15,60.0,1.1999999999989797,-7.200000000000539
3,EURUSD,SELL,1.15678,1.155485,1.1578099999999998,1.155485,1.05,2025-11-27 00:30:00,2025-11-27 00:45:00,CLOSED_TP,135.97499999998152,12.94999999999824,ImprovedScalping,M15,60.0,16.599999999999948,0.0
5,EURUSD,SELL,1.15539,1.1565459999999999,1.1565459999999999,1.1539059999999999,0.94,2025-11-27 01:00:00,2025-11-27 01:30:00,CLOSED_SL,-108.66399999999388,-11.559999999999349,ImprovedScalping,M15,60.0,0.0,-21.999999999999797
4,USDJPY,BUY,156.60018,156.49018,156.49018,156.79018,0.98,2025-11-27 00:30:00,2025-11-27 02:15:00,CLOSED_SL,-107.79999999998552,-10.999999999998522,ImprovedScalping,M15,75.0,10.999000000001047,-10.066000000000486
7,USDJPY,SELL,156.41021,156.4815282857143,156.4815282857143,156.32823257142854,1.58,2025-11-27 07:30:00,2025-11-27 09:00:00,CLOSED_SL,-112.68289142856872,-7.1318285714284,ImprovedScalping,M15,60.0,0.0,-5.6279999999986785
8,USDJPY,SELL,156.43037,156.36706757142858,156.4892382857143,156.36706757142858,1.96,2025-11-27 09:00:00,2025-11-27 10:00:00,CLOSED_TP,124.0727600000082,6.330242857143276,ImprovedScalping,M15,60.0,8.307000000002063,-2.0389999999991915
6,EURUSD,BUY,1.1589,1.1605575714285714,1.1576282857142857,1.1605575714285714,0.83,2025-11-27 02:45:00,2025-11-27 12:00:00,CLOSED_TP,137.57842857142367,16.575714285713694,ImprovedScalping,M15,60.0,16.899999999999693,-1.7000000000000348
9,USDJPY,SELL,156.06507000000002,155.87507000000002,156.17507,155.87507000000002,0.98,2025-11-27 15:00:00,2025-11-27 16:15:00,CLOSED_TP,186.19999999999777,18.999999999999773,ImprovedScalping,M15,75.0,20.527000000001294,0.0
10,EURUSD,BUY,1.1605699999999999,1.1601114285714285,1.1601114285714285,1.1613664285714285,2.8,2025-11-27 16:15:00,2025-11-27 17:15:00,CLOSED_SL,-128.39999999999742,-4.585714285714193,ImprovedTrend,M15,95.0,0.0,-9.199999999998099
11,EURUSD,SELL,1.15808,1.158712857142857,1.158712857142857,1.1571142857142858,1.86,2025-11-27 22:15:00,2025-11-27 23:15:00,CLOSED_SL,-117.71142857142092,-6.328571428571017,ImprovedScalping,M15,75.0,0.0,-5.9000000000009045
13,EURUSD,SELL,1.15823,1.1587314285714287,1.1587314285714287,1.157527142857143,2.44,2025-11-27 23:45:00,2025-11-28 00:00:00,CLOSED_SL,-122.34857142859124,-5.014285714286526,ImprovedScalping,M15,75.0,0.0,-5.1000000000001044
12,USDJPY,BUY,156.33279,156.25603928571428,156.25603928571428,156.45629142857143,1.48,2025-11-27 22:45:00,2025-11-28 01:00:00,CLOSED_SL,-113.59105714284851,-7.6750714285708455,ImprovedScalping,M15,75.0,5.267000000000621,-5.724999999998204
15,USDJPY,BUY,156.34949,156.28619214285715,156.28619214285715,156.44608571428572,1.79,2025-11-28 01:15:00,2025-11-28 02:15:00,CLOSED_SL,-113.30316428571336,-6.329785714285663,ImprovedScalping,M15,75.0,0.45199999999852025,-7.294000000001688
16,USDJPY,BUY,156.3318,156.27251214285712,156.27251214285712,156.4203757142857,1.91,2025-11-28 03:00:00,2025-11-28 03:15:00,CLOSED_SL,-113.2398071428679,-5.928785714286278,ImprovedScalping,M15,75.0,0.0,-4.961999999997602
17,USDJPY,BUY,156.33105999999998,156.27522285714284,156.27522285714284,156.4127342857143,2.03,2025-11-28 04:00:00,2025-11-28 07:30:00,CLOSED_SL,-113.34940000000101,-5.583714285714336,ImprovedScalping,M15,75.0,3.9770000000032724,-2.4809999999973797
14,EURUSD,BUY,1.1595199999999999,1.1590064285714283,1.1590064285714283,1.1602471428571428,2.31,2025-11-28 01:00:00,2025-11-28 12:30:00,CLOSED_SL,-118.6350000000298,-5.135714285715576,ImprovedScalping,M15,75.0,6.800000000000139,-8.899999999998354
18,USDJPY,BUY,156.42157999999998,156.32608714285712,156.32608714285712,156.5825657142857,1.06,2025-11-28 12:30:00,2025-11-28 13:15:00,CLOSED_SL,-101.22242857142965,-9.549285714285816,ImprovedScalping,M15,75.0,0.0,-12.574999999998226
19,USDJPY,SELL,156.21665000000002,156.31224428571429,156.31224428571429,156.05546142857145,1.05,2025-11-28 15:00:00,2025-11-28 16:15:00,CLOSED_SL,-100.37399999998371,-9.55942857142702,ImprovedScalping,M15,75.0,0.40700000000128966,-12.526999999997201
20,EURUSD,SELL,1.15848,1.1589642857142857,1.1589642857142857,1.1578114285714285,2.31,2025-11-28 16:15:00,2025-11-28 17:15:00,CLOSED_SL,-111.87000000000013,-4.842857142857149,ImprovedScalping,M15,75.0,0.0,-4.500000000000615
21,EURUSD,SELL,1.15848,1.15776,1.15899,1.15776,2.14,2025-11-28 17:15:00,2025-11-28 19:00:00,CLOSED_TP,154.08000000001155,7.200000000000539,ImprovedScalping,M15,75.0,6.999999999999229,-1.7000000000000348
22,USDJPY,BUY,156.36819,156.30601142857145,156.30601142857145,156.46254714285715,1.71,2025-11-28 19:15:00,2025-11-28 19:45:00,CLOSED_SL,-106.3253571428146,-6.217857142854655,ImprovedScalping,M15,75.0,0.0,-0.6669999999985521
23,USDJPY,SELL,156.27555,156.17320557142858,156.3604462857143,156.17320557142858,1.18,2025-11-28 21:45:00,2025-11-28 22:45:00,CLOSED_TP,120.76642571428465,10.234442857142767,ImprovedScalping,M15,60.0,10.12100000000089,-1.5019999999992706
24,EURUSD,BUY,1.16027,1.1594,1.1594,1.162095,1.16,2025-11-29 03:00:00,2025-11-29 03:30:00,CLOSED_SL,-100.91999999999146,-8.699999999999264,ImprovedTrend,M15,95.0,0.0,-4.499999999998394
25,USDJPY,SELL,156.14882,156.25882,156.25882,155.95882,0.88,2025-11-29 03:30:00,2025-11-29 04:00:00,CLOSED_SL,-96.799999999987,-10.999999999998522,ImprovedScalping,M15,75.0,0.0,-8.982000000000312
27,USDJPY,SELL,156.14215000000002,155.95215000000002,156.25215,155.95215000000002,0.87,2025-11-29 04:30:00,2025-12-01 10:45:00,CLOSED_TP,165.29999999999802,18.999999999999773,ImprovedScalping,M15,75.0,20.899000000002843,-4.94899999999916
26,EURUSD,BUY,1.16006,1.159147142857143,1.159147142857143,1.161992142857143,1.09,2025-11-29 03:45:00,2025-12-01 14:00:00,CLOSED_SL,-99.50142857143041,-9.128571428571597,ImprovedTrend,M15,95.0,13.799999999999368,-8.700000000001484
28,USDJPY,SELL,155.59238000000002,155.70238,155.70238,155.35238,0.89,2025-12-01 12:45:00,2025-12-01 17:00:00,CLOSED_SL,-97.89999999998685,-10.999999999998522,ImprovedTrend,M15,95.0,14.36400000000333,-8.699999999998909
29,EURUSD,SELL,1.15952,1.160075142857143,1.160075142857143,1.158937285714286,1.94,2025-12-01 16:30:00,2025-12-01 18:00:00,CLOSED_SL,-107.69771428571585,-5.5514285714286515,ImprovedScalping,M15,60.0,2.500000000000835,-3.9999999999995595
30,USDJPY,SELL,155.57011,155.40773142857142,155.66629928571427,155.40773142857142,1.0,2025-12-01 18:00:00,2025-12-01 18:30:00,CLOSED_TP,162.37857142857592,16.237857142857592,ImprovedScalping,M15,75.0,21.79700000000082,0.0
31,EURUSD,BUY,1.16102,1.1604857142857141,1.1604857142857141,1.1620057142857143,1.98,2025-12-01 18:15:00,2025-12-01 19:00:00,CLOSED_SL,-105.78857142859243,-5.342857142858204,ImprovedTrend,M15,95.0,3.20000000000098,-0.8999999999992347
32,USDJPY,SELL,155.34214,155.44661285714284,155.44661285714284,155.11595785714283,0.93,2025-12-01 18:30:00,2025-12-01 19:30:00,CLOSED_SL,-97.15975714283928,-10.447285714283794,ImprovedTrend,M15,95.0,1.462000000000785,-20.977999999999497
33,EURUSD,BUY,1.16144,1.1608407142857142,1.1608407142857142,1.1625882142857145,1.74,2025-12-01 19:00:00,2025-12-01 19:30:00,CLOSED_SL,-104.27571428572958,-5.992857142858021,ImprovedTrend,M15,95.0,4.899999999998794,-6.699999999999484
34,EURUSD,BUY,1.16127,1.162846785714286,1.1604992857142857,1.162846785714286,1.26,2025-12-01 19:45:00,2025-12-01 21:45:00,CLOSED_TP,198.6750000000206,15.767857142858777,ImprovedTrend,M15,95.0,14.799999999999258,0.0
35,USDJPY,SELL,155.3898,155.1498,155.4998,155.1498,0.85,2025-12-01 20:15:00,2025-12-01 22:30:00,CLOSED_TP,204.00000000000773,24.00000000000091,ImprovedTrend,M15,95.0,24.00000000000091,0.0
36,EURUSD,BUY,1.16285,1.1644767857142857,1.1620592857142857,1.1644767857142857,1.25,2025-12-01 21:45:00,2025-12-01 23:45:00,CLOSED_TP,203.34821428572013,16.26785714285761,ImprovedTrend,M15,95.0,20.200000000001328,-2.9999999999996696
37,USDJPY,SELL,155.1398,154.8998,155.2498,154.8998,0.89,2025-12-01 22:30:00,2025-12-01 23:45:00,CLOSED_TP,213.6000000000081,24.00000000000091,ImprovedTrend,M15,95.0,35.44200000000046,0.0
38,EURUSD,BUY,1.16434,1.1636721428571428,1.1636721428571428,1.1656596428571429,1.63,2025-12-02 00:15:00,2025-12-02 01:00:00,CLOSED_SL,-108.86071428570875,-6.6785714285710895,ImprovedTrend,M15,95.0,4.00000000000178,-3.8999999999989043
39,EURUSD,SELL,1.16204,1.1610085714285714,1.1628942857142857,1.1610085714285714,1.22,2025-12-02 04:45:00,2025-12-02 06:00:00,CLOSED_TP,125.83428571428578,10.31428571428572,ImprovedScalping,M15,60.0,11.499999999999844,-1.2000000000012
40,USDJPY,BUY,155.5027,155.44208142857144,155.44208142857144,155.56862785714287,1.84,2025-12-02 08:30:00,2025-12-02 09:45:00,CLOSED_SL,-111.53817142855587,-6.061857142856297,ImprovedScalping,M15,60.0,0.0,-5.89300000000037
41,USDJPY,BUY,155.50492,155.56308085714286,155.44947942857144,155.56308085714286,2.02,2025-12-02 10:15:00,2025-12-02 10:45:00,CLOSED_TP,117.48493142858933,5.816085714286601,ImprovedScalping,M15,60.0,6.231999999999971,0.0
42,EURUSD,SELL,1.16075,1.16109,1.16109,1.16037,3.83,2025-12-02 10:30:00,2025-12-02 12:45:00,CLOSED_SL,-130.22000000000267,-3.4000000000000696,ImprovedScalping,M15,75.0,2.100000000000435,-2.2999999999995246
43,USDJPY,BUY,155.691,155.61115642857143,155.61115642857143,155.82068714285714,1.31,2025-12-02 13:30:00,2025-12-02 14:15:00,CLOSED_SL,-104.59507857142512,-7.984357142856879,ImprovedScalping,M15,75.0,0.0,-6.271000000000981
44,USDJPY,BUY,155.63773,155.7488185714286,155.56718571428573,155.7488185714286,1.5,2025-12-02 15:30:00,2025-12-02 17:00:00,CLOSED_TP,166.63285714287213,11.108857142858142,ImprovedScalping,M15,75.0,12.063000000000557,0.0
46,USDJPY,BUY,156.03954,155.95240857142858,155.95240857142858,156.18380285714287,1.2,2025-12-02 21:30:00,2025-12-02 22:30:00,CLOSED_SL,-104.55771428569278,-8.713142857141065,ImprovedScalping,M15,75.0,0.7140000000021018,-7.972999999998365
45,EURUSD,SELL,1.16037,1.161012857142857,1.161012857142857,1.1593842857142858,1.7,2025-12-02 21:00:00,2025-12-02 22:45:00,CLOSED_SL,-109.28571428571843,-6.428571428571672,ImprovedScalping,M15,75.0,0.9999999999998899,-9.00000000000123
48,EURUSD,BUY,1.16189,1.161304285714286,1.161304285714286,1.163004285714286,1.86,2025-12-02 23:45:00,2025-12-03 00:45:00,CLOSED_SL,-108.94285714283924,-5.857142857141895,ImprovedTrend,M15,95.0,0.0,-3.900000000001125
47,USDJPY,BUY,155.9905,156.11051571428573,155.91549214285715,156.11051571428573,1.39,2025-12-02 23:30:00,2025-12-03 02:00:00,CLOSED_TP,166.82184285716176,12.001571428572788,ImprovedScalping,M15,75.0,17.653000000001384,-3.139999999999077
