id,pair,direction,entry_price,exit_price,stop_loss,take_profit,position_size,entry_time,exit_time,status,pnl,pnl_pips,strategy,timeframe,confidence,mfe,mae
14,USDJPY,SELL,156.14215000000002,155.95215000000002,156.25215,155.95215000000002,0.98,2025-11-29 04:30:00,2025-12-01 10:45:00,CLOSED_TP,186.19999999999777,18.999999999999773,ImprovedScalping,M15,75.0,20.899000000002843,-4.94899999999916
15,USDJPY,SELL,155.59238000000002,155.70238,155.70238,155.35238,1.0,2025-12-01 12:45:00,2025-12-01 17:00:00,CLOSED_SL,-109.99999999998522,-10.999999999998522,ImprovedTrend,M15,95.0,14.36400000000333,-8.699999999998909
16,EURUSD,SELL,1.15952,1.160075142857143,1.160075142857143,1.158937285714286,2.2,2025-12-01 16:30:00,2025-12-01 18:00:00,CLOSED_SL,-122.13142857143035,-5.5514285714286515,ImprovedScalping,M15,60.0,2.500000000000835,-3.9999999999995595
17,USDJPY,SELL,155.40264000000002,155.5044557142857,155.5044557142857,155.18310071428573,1.07,2025-12-01 18:15:00,2025-12-01 19:30:00,CLOSED_SL,-108.94281428569059,-10.181571428569214,ImprovedTrend,M15,95.0,7.512000000002672,-14.92799999999761
18,USDJPY,SELL,155.3898,155.1498,155.4998,155.1498,0.97,2025-12-01 20:15:00,2025-12-01 22:30:00,CLOSED_TP,232.80000000000882,24.00000000000091,ImprovedTrend,M15,95.0,24.00000000000091,0.0
19,USDJPY,SELL,155.1398,154.8998,155.2498,154.8998,0.99,2025-12-01 22:30:00,2025-12-01 23:45:00,CLOSED_TP,237.600000000009,24.00000000000091,ImprovedTrend,M15,95.0,35.44200000000046,0.0
20,EURUSD,SELL,1.16204,1.1610085714285714,1.1628942857142857,1.1610085714285714,1.34,2025-12-02 04:45:00,2025-12-02 06:00:00,CLOSED_TP,138.21142857142866,10.31428571428572,ImprovedScalping,M15,60.0,11.499999999999844,-1.2000000000012
21,EURUSD,SELL,1.16075,1.16109,1.16109,1.16037,4.28,2025-12-02 10:30:00,2025-12-02 12:45:00,CLOSED_SL,-145.520000000003,-3.4000000000000696,ImprovedScalping,M15,75.0,2.100000000000435,-2.2999999999995246
22,EURUSD,SELL,1.16037,1.161012857142857,1.161012857142857,1.1593842857142858,1.87,2025-12-02 21:00:00,2025-12-02 22:45:00,CLOSED_SL,-120.21428571429027,-6.428571428571672,ImprovedScalping,M15,75.0,0.9999999999998899,-9.00000000000123
23,EURUSD,SELL,1.16055,1.1613392857142857,1.1613392857142857,1.1592714285714285,1.45,2025-12-03 03:00:00,2025-12-03 05:15:00,CLOSED_SL,-114.44642857142861,-7.892857142857146,ImprovedScalping,M15,75.0,12.099999999999334,-5.999999999999339
24,USDJPY,SELL,155.87693000000002,155.86006,155.95624714285717,155.78295428571428,1.43,2025-12-03 07:15:00,2025-12-03 10:00:00,CLOSED_TIME,24.124100000016426,1.6870000000011487,ImprovedScalping,M15,60.0,3.9800000000013824,-1.5699999999981173
