id,pair,direction,entry_price,exit_price,stop_loss,take_profit,position_size,entry_time,exit_time,status,pnl,pnl_pips,strategy,timeframe,confidence,mfe,mae
1,USDJPY,SELL,156.43037,156.36706757142858,156.4892382857143,156.36706757142858,2.05,2025-11-27 09:00:00,2025-11-27 10:00:00,CLOSED_TP,129.76997857143712,6.330242857143276,ImprovedScalping,M15,60.0,8.307000000002063,-2.0389999999991915
2,USDJPY,SELL,156.06507000000002,155.87507000000002,156.17507,155.87507000000002,1.01,2025-11-27 15:00:00,2025-11-27 16:15:00,CLOSED_TP,191.8999999999977,18.999999999999773,ImprovedScalping,M15,75.0,20.527000000001294,0.0
3,USDJPY,BUY,156.33105999999998,156.27522285714284,156.27522285714284,156.4127342857143,2.25,2025-11-28 04:00:00,2025-11-28 07:30:00,CLOSED_SL,-125.63357142857257,-5.583714285714336,ImprovedScalping,M15,75.0,3.9770000000032724,-2.4809999999973797
4,USDJPY,SELL,156.21665000000002,156.31224428571429,156.31224428571429,156.05546142857145,1.19,2025-11-28 15:00:00,2025-11-28 16:15:00,CLOSED_SL,-113.75719999998154,-9.55942857142702,ImprovedScalping,M15,75.0,0.40700000000128966,-12.526999999997201
5,USDJPY,SELL,156.27555,156.17320557142858,156.3604462857143,156.17320557142858,1.35,2025-11-28 21:45:00,2025-11-28 22:45:00,CLOSED_TP,138.16497857142738,10.234442857142767,ImprovedScalping,M15,60.0,10.12100000000089,-1.5019999999992706
6,USDJPY,SELL,156.14882,156.25882,156.25882,155.95882,1.02,2025-11-29 03:30:00,2025-11-29 04:00:00,CLOSED_SL,-112.19999999998493,-10.999999999998522,ImprovedScalping,M15,75.0,0.0,-8.982000000000312
7,USDJPY,SELL,156.14215000000002,155.95215000000002,156.25215,155.95215000000002,1.01,2025-11-29 04:30:00,2025-12-01 10:45:00,CLOSED_TP,191.8999999999977,18.999999999999773,ImprovedScalping,M15,75.0,20.899000000002843,-4.94899999999916
8,USDJPY,SELL,155.59238000000002,155.70238,155.70238,155.35238,1.03,2025-12-01 12:45:00,2025-12-01 17:00:00,CLOSED_SL,-113.29999999998478,-10.999999999998522,ImprovedTrend,M15,95.0,14.36400000000333,-8.699999999998909
9,USDJPY,SELL,155.40264000000002,155.5044557142857,155.5044557142857,155.18310071428573,1.11,2025-12-01 18:15:00,2025-12-01 19:30:00,CLOSED_SL,-113.01544285711829,-10.181571428569214,ImprovedTrend,M15,95.0,7.512000000002672,-14.92799999999761
10,USDJPY,SELL,155.3898,155.1498,155.4998,155.1498,1.01,2025-12-01 20:15:00,2025-12-01 22:30:00,CLOSED_TP,242.4000000000092,24.00000000000091,ImprovedTrend,M15,95.0,24.00000000000091,0.0
11,USDJPY,SELL,155.1398,154.8998,155.2498,154.8998,1.03,2025-12-01 22:30:00,2025-12-01 23:45:00,CLOSED_TP,247.20000000000937,24.00000000000091,ImprovedTrend,M15,95.0,35.44200000000046,0.0
12,USDJPY,SELL,155.87693000000002,155.86105,155.95624714285717,155.78295428571428,1.52,2025-12-03 07:15:00,2025-12-03 10:00:00,CLOSED_TIME,24.137600000015027,1.5880000000009886,ImprovedScalping,M15,60.0,3.9800000000013824,-1.5699999999981173
