pair,dir,pnl,result,exit_type,confluence
AUDJPY,BUY,-84.31095294964193,LOSS,SL,75.0
AUDJPY,BUY,125.2017651302172,WIN,TP,65.0
AUDJPY,SELL,82.48129158799972,WIN,SL,60.0
AUDJPY,SELL,128.3170109809897,WIN,TP,75.0
AUDJPY,BUY,-86.82784409713757,LOSS,SL,85.0
AUDJPY,SELL,-85.95956565616619,LOSS,SL,85.0
AUDJPY,BUY,-85.09996999960453,LOSS,SL,65.0
AUDJPY,SELL,-84.24897029960849,LOSS,SL,65.0
AUDJPY,BUY,-83.4064805966124,LOSS,SL,55.0
AUDJPY,BUY,4.065818023029187,WIN,SL,75.0
AUDJPY,SELL,-82.61307397087658,LOSS,SL,85.0
AUDJPY,SELL,-81.78694323116781,LOSS,SL,85.0
AUDJPY,SELL,121.45361069828206,WIN,TP,75.0
AUDJPY,SELL,-82.18360990583895,LOSS,SL,90.0
AUDJPY,SELL,5.410593303765233,WIN,SL,85.0
AUDJPY,SELL,131.63135506771607,WIN,SL,60.0
AUDJPY,SELL,-82.73219329049537,LOSS,SL,80.0
AUDJPY,BUY,-81.90487135759044,LOSS,SL,85.0
AUDJPY,BUY,121.62873396602393,WIN,TP,85.0
AUDJPY,SELL,123.45316497551215,WIN,TP,45.0
AUDJPY,BUY,-83.53664163342988,LOSS,SL,85.0
AUDJPY,BUY,-82.70127521709558,LOSS,SL,100.0
AUDJPY,BUY,-81.87426246492463,LOSS,SL,85.0
AUDJPY,SELL,-81.05551984027538,LOSS,SL,65.0
AUDJPY,BUY,-80.24496464187263,LOSS,SL,80.0
AUDJPY,SELL,5.0456802911141745,WIN,SL,75.0
AUDJPY,BUY,-79.49297179836505,LOSS,SL,85.0
AUDJPY,SELL,118.04706312057364,WIN,TP,65.0
AUDJPY,SELL,-79.87851271158713,LOSS,SL,65.0
AUDJPY,BUY,-79.07972758447126,LOSS,SL,65.0
AUDJPY,SELL,117.43339546293981,WIN,TP,70.0
AUDJPY,BUY,-79.46326426325594,LOSS,SL,85.0
AUDJPY,SELL,118.00294743093332,WIN,TP,85.0
AUDJPY,BUY,119.77299164239732,WIN,TP,85.0
AUDJPY,SELL,121.56958651703503,WIN,TP,55.0
AUDJPY,SELL,-82.26208687652705,LOSS,SL,80.0
AUDJPY,BUY,122.15919901164487,WIN,TP,75.0
AUDJPY,BUY,-82.66105799787822,LOSS,SL,75.0
AUDJPY,SELL,-81.83444741789944,LOSS,SL,55.0
AUDJPY,SELL,121.52415441557993,WIN,TP,75.0
AUDJPY,BUY,123.34701673181368,WIN,TP,85.0
AUDJPY,BUY,-83.46481465519439,LOSS,SL,75.0
AUDJPY,BUY,-82.63016650864245,LOSS,SL,90.0
AUDJPY,BUY,122.70579726533565,WIN,TP,70.0
AUDJPY,SELL,-83.03092281620938,LOSS,SL,75.0
AUDJPY,BUY,123.3009203820725,WIN,TP,70.0
AUDJPY,SELL,125.15043418780446,WIN,TP,100.0
AUDJPY,BUY,73.78483381611203,WIN,SL,75.0
AUDJPY,BUY,128.1344632078628,WIN,TP,45.0
AUDJPY,BUY,130.0564801559812,WIN,TP,85.0
AUDJPY,SELL,62.32858475061765,WIN,SL,85.0
AUDJPY,SELL,-88.6281707530518,LOSS,SL,60.0
AUDJPY,BUY,131.61283356828025,WIN,TP,70.0
AUDJPY,BUY,133.58702607180865,WIN,TP,85.0
AUDJPY,SELL,-90.39388764192218,LOSS,SL,85.0
AUDJPY,BUY,7.599949642332407,WIN,SL,85.0
AUDJPY,BUY,-89.56594826192628,LOSS,SL,80.0
AUDJPY,SELL,-88.67028877930701,LOSS,SL,75.0
AUDJPY,BUY,-87.78358589151394,LOSS,SL,85.0
AUDJPY,SELL,130.35862504889568,WIN,TP,85.0
AUDJPY,BUY,-88.20933628308777,LOSS,SL,55.0
AUDJPY,BUY,130.99086438038745,WIN,TP,75.0
AUDJPY,SELL,-88.63715156406077,LOSS,SL,85.0
AUDJPY,BUY,-87.75078004842017,LOSS,SL,50.0
AUDJPY,SELL,-86.87327224793597,LOSS,SL,85.0
AUDJPY,BUY,7.1798659540212615,WIN,SL,60.0
AUDJPY,SELL,61.8143613682083,WIN,SL,75.0
AUDJPY,SELL,130.04172269801833,WIN,TP,55.0
AUDJPY,BUY,-87.9948990256591,LOSS,SL,85.0
AUDJPY,BUY,-87.11495003540249,LOSS,SL,80.0
AUDJPY,BUY,-86.24380053504848,LOSS,SL,75.0
AUDJPY,SELL,-85.38136252969798,LOSS,SL,60.0
AUDJPY,BUY,-84.52754890440102,LOSS,SL,55.0
AUDJPY,BUY,-83.682273415357,LOSS,SL,75.0
AUDJPY,SELL,-82.84545068120342,LOSS,SL,80.0
AUDJPY,BUY,5.591600594298036,WIN,SL,75.0
AUDJPY,SELL,-82.07291218033437,LOSS,SL,80.0
CADJPY,SELL,150.0000000000032,WIN,TP,85.0
CADJPY,BUY,-101.50000000000004,LOSS,SL,75.0
CADJPY,BUY,-100.48500000000003,LOSS,SL,80.0
CADJPY,SELL,-99.48015000000004,LOSS,SL,80.0
CADJPY,SELL,-98.48534850000004,LOSS,SL,100.0
CADJPY,BUY,146.25074252250377,WIN,TP,85.0
CADJPY,BUY,-98.96300244022507,LOSS,SL,75.0
CADJPY,SELL,-97.97337241582282,LOSS,SL,60.0
CADJPY,BUY,92.02293876401835,WIN,SL,85.0
CADJPY,SELL,-97.91386807930476,LOSS,SL,85.0
CADJPY,BUY,145.4020940977676,WIN,TP,90.0
CADJPY,SELL,1.858519837117451,WIN,SL,85.0
CADJPY,BUY,147.61100330679085,WIN,TP,85.0
CADJPY,BUY,-99.88344557092846,LOSS,SL,85.0
CADJPY,SELL,-98.88461111521917,LOSS,SL,65.0
CADJPY,SELL,-97.89576500406699,LOSS,SL,100.0
CADJPY,BUY,-96.91680735402632,LOSS,SL,90.0
CADJPY,SELL,-95.94763928048606,LOSS,SL,75.0
CADJPY,BUY,-94.9881628876812,LOSS,SL,85.0
CADJPY,SELL,-94.03828125880439,LOSS,SL,70.0
CADJPY,SELL,-93.09789844621633,LOSS,SL,85.0
CADJPY,SELL,138.25037919263266,WIN,TP,85.0
CADJPY,BUY,-93.54942325368049,LOSS,SL,60.0
CADJPY,BUY,123.61362546125387,WIN,SL,85.0
CADJPY,SELL,140.77509791363292,WIN,TP,80.0
CADJPY,SELL,-95.25781625489256,LOSS,SL,75.0
CADJPY,SELL,-94.30523809234363,LOSS,SL,85.0
CADJPY,BUY,-93.36218571142021,LOSS,SL,80.0
CADJPY,BUY,138.642845781459,WIN,TP,85.0
CADJPY,SELL,-93.81499231212058,LOSS,SL,75.0
CADJPY,BUY,-92.87684238899938,LOSS,SL,85.0
CADJPY,SELL,-91.94807396510939,LOSS,SL,75.0
CADJPY,SELL,136.54288983818742,WIN,TP,85.0
CADJPY,SELL,-92.39402212384013,LOSS,SL,55.0
CADJPY,SELL,86.6548578500523,WIN,SL,90.0
CADJPY,SELL,-92.33663048110226,LOSS,SL,85.0
CADJPY,BUY,4.021626954114023,WIN,SL,75.0
CADJPY,BUY,5.331461111034206,WIN,SL,65.0
CADJPY,SELL,137.26019258541297,WIN,TP,85.0
CADJPY,SELL,139.3190954741934,WIN,TP,85.0
CADJPY,SELL,-94.27258793753877,LOSS,SL,70.0
CADJPY,SELL,-93.32986205816339,LOSS,SL,75.0
CADJPY,BUY,8.450412024588227,WIN,SL,35.0
CADJPY,SELL,87.8756600142621,WIN,SL,75.0
CADJPY,BUY,-93.35982415797025,LOSS,SL,80.0
CADJPY,SELL,-92.42622591639054,LOSS,SL,75.0
CADJPY,BUY,70.78831479620797,WIN,SL,85.0
CADJPY,BUY,6.256853379121503,WIN,SL,85.0
CADJPY,BUY,-92.27241533897994,LOSS,SL,85.0
CADJPY,SELL,-91.34969118559015,LOSS,SL,85.0
CADJPY,BUY,-90.43619427373424,LOSS,SL,65.0
CADJPY,SELL,-89.53183233099689,LOSS,SL,85.0
CADJPY,BUY,132.95477101152926,WIN,TP,75.0
CADJPY,BUY,-89.96606171780222,LOSS,SL,85.0
CADJPY,SELL,-89.0664011006242,LOSS,SL,65.0
CADJPY,BUY,-88.17573708961797,LOSS,SL,55.0
CADJPY,SELL,79.7584640473709,WIN,SL,60.0
CADJPY,SELL,101.00066792223882,WIN,SL,55.0
CADJPY,SELL,-89.10157103841787,LOSS,SL,75.0
CADJPY,BUY,-88.21055532803369,LOSS,SL,65.0
CADJPY,SELL,-87.32844977475335,LOSS,SL,85.0
CADJPY,BUY,75.37931449645816,WIN,SL,60.0
CADJPY,SELL,-87.20895842197041,LOSS,SL,85.0
CADJPY,BUY,-86.3368688377507,LOSS,SL,85.0
CADJPY,SELL,-85.4735001493732,LOSS,SL,80.0
CADJPY,BUY,63.24004105666849,WIN,SL,75.0
CADJPY,BUY,4.6735953791529,WIN,SL,85.0
CADJPY,SELL,-85.29790151223766,LOSS,SL,85.0
CADJPY,SELL,126.6673837456705,WIN,TP,85.0
CADJPY,BUY,-85.711596334572,LOSS,SL,85.0
CADJPY,BUY,127.28172055684104,WIN,TP,85.0
CADJPY,BUY,-86.12729757679469,LOSS,SL,65.0
CADJPY,SELL,-85.26602460102673,LOSS,SL,75.0
CADJPY,SELL,-84.41336435501644,LOSS,SL,55.0
CADJPY,BUY,-83.56923071146632,LOSS,SL,85.0
CADJPY,SELL,124.10030760652894,WIN,TP,75.0
CADJPY,SELL,-83.97454148041692,LOSS,SL,50.0
CADJPY,SELL,-83.13479606561276,LOSS,SL,80.0
CADJPY,SELL,123.45517215743658,WIN,TP,85.0
CADJPY,BUY,-83.53799982653099,LOSS,SL,80.0
CADJPY,SELL,4.092730157281182,WIN,SL,80.0
CADJPY,BUY,-82.7435471298385,LOSS,SL,85.0
CADJPY,BUY,-81.91611165854012,LOSS,SL,80.0
CADJPY,SELL,-81.09695054195471,LOSS,SL,70.0
CADJPY,SELL,120.42897155480178,WIN,TP,65.0
CADJPY,BUY,-81.49027075208319,LOSS,SL,85.0
CADJPY,SELL,-80.67536804456236,LOSS,SL,55.0
CADJPY,SELL,-79.86861436411674,LOSS,SL,85.0
CADJPY,BUY,-79.06992822047556,LOSS,SL,60.0
CADJPY,BUY,117.41884340740458,WIN,TP,75.0
CADJPY,BUY,-79.45341737234484,LOSS,SL,60.0
CADJPY,SELL,-78.6588831986214,LOSS,SL,65.0
CADJPY,SELL,-77.87229436663519,LOSS,SL,85.0
CADJPY,BUY,115.64035713445541,WIN,TP,75.0
CADJPY,BUY,-78.24997499431339,LOSS,SL,65.0
CADJPY,BUY,3.434815277447154,WIN,SL,75.0
CADJPY,BUY,1.9998624156696632,WIN,SL,80.0
CADJPY,SELL,116.28273303195212,WIN,TP,80.0
CADJPY,SELL,118.02697402743252,WIN,TP,85.0
CADJPY,BUY,-79.86491909189527,LOSS,SL,85.0
CADJPY,BUY,-79.06626990097632,LOSS,SL,55.0
CADJPY,BUY,153.27082398611972,WIN,SL,65.0
CADJPY,SELL,6.011878004642665,WIN,SL,70.0
CADJPY,BUY,119.80265133281127,WIN,TP,75.0
CADJPY,BUY,-81.0664607352023,LOSS,SL,75.0
CADJPY,BUY,-80.25579612785027,LOSS,SL,70.0
CADJPY,BUY,-79.45323816657178,LOSS,SL,85.0
CADJPY,SELL,-78.65870578490605,LOSS,SL,70.0
CADJPY,SELL,116.80817809058283,WIN,TP,85.0
CADJPY,BUY,118.56030076194425,WIN,TP,75.0
CADJPY,SELL,-80.22580351558226,LOSS,SL,85.0
CADJPY,BUY,119.13531822064188,WIN,TP,70.0
CADJPY,BUY,120.92234799394762,WIN,TP,75.0
CADJPY,SELL,122.7361832138569,WIN,TP,85.0
CADJPY,BUY,-83.0514839747109,LOSS,SL,85.0
CADJPY,BUY,-82.2209691349638,LOSS,SL,85.0
CADJPY,SELL,6.333607882233422,WIN,SL,100.0
CADJPY,BUY,-81.4620955224365,LOSS,SL,70.0
CADJPY,SELL,-80.64747456721213,LOSS,SL,85.0
CADJPY,BUY,7.466751950691535,WIN,SL,65.0
CADJPY,BUY,-79.91566734104693,LOSS,SL,85.0
CADJPY,SELL,-79.11651066763645,LOSS,SL,85.0
CADJPY,BUY,66.04202530839457,WIN,SL,55.0
CADJPY,BUY,-78.98576581404403,LOSS,SL,85.0
CADJPY,SELL,6.881896226486084,WIN,SL,75.0
CADJPY,BUY,8.763777292425681,WIN,SL,100.0
CADJPY,BUY,-78.35236489109272,LOSS,SL,85.0
CADJPY,SELL,116.35326186327464,WIN,TP,60.0
CADJPY,SELL,-78.73237386081453,LOSS,SL,85.0
CADJPY,SELL,116.91757518331245,WIN,TP,85.0
CADJPY,SELL,64.32010176348973,WIN,SL,60.0
CADJPY,BUY,-79.75742689167441,LOSS,SL,85.0
CADJPY,SELL,-78.95985262275768,LOSS,SL,60.0
CADJPY,BUY,-78.1702540965301,LOSS,SL,85.0
CADJPY,SELL,4.865599767453609,WIN,SL,75.0
CHFJPY,SELL,-100.0,LOSS,SL,65.0
CHFJPY,BUY,-99.0,LOSS,SL,55.0
CHFJPY,BUY,3.99976724245119,WIN,SL,75.0
CHFJPY,SELL,2.643734591836958,WIN,SL,85.0
CHFJPY,BUY,-98.07643501834288,LOSS,SL,70.0
CHFJPY,BUY,145.64350600223918,WIN,TP,75.0
CHFJPY,SELL,-98.55210572818183,LOSS,SL,80.0
CHFJPY,BUY,92.62021783381437,WIN,SL,80.0
CHFJPY,SELL,4.152022582685178,WIN,SL,85.0
CHFJPY,BUY,113.5722595708936,WIN,SL,85.0
CHFJPY,SELL,82.31065802749889,WIN,SL,60.0
CHFJPY,SELL,-100.49313625104891,LOSS,SL,85.0
CHFJPY,SELL,-99.48820488853842,LOSS,SL,85.0
CHFJPY,BUY,-98.49332283965303,LOSS,SL,75.0
CHFJPY,BUY,-97.5083896112565,LOSS,SL,85.0
CHFJPY,BUY,144.7999585727117,WIN,TP,60.0
CHFJPY,BUY,146.97195795130656,WIN,TP,85.0
CHFJPY,SELL,-99.45102488038411,LOSS,SL,85.0
CHFJPY,SELL,-98.45651463158026,LOSS,SL,85.0
CHFJPY,SELL,-97.47194948526447,LOSS,SL,80.0
CHFJPY,SELL,-96.49722999041182,LOSS,SL,55.0
CHFJPY,BUY,-95.5322576905077,LOSS,SL,85.0
CHFJPY,SELL,141.86540267040394,WIN,TP,85.0
CHFJPY,SELL,143.99338371046,WIN,TP,80.0
CHFJPY,SELL,-97.43552297741128,LOSS,SL,60.0
CHFJPY,SELL,-96.46116774763716,LOSS,SL,70.0
CHFJPY,BUY,5.177501654155208,WIN,SL,75.0
CHFJPY,BUY,-95.54833108670235,LOSS,SL,60.0
CHFJPY,BUY,141.8892716637496,WIN,TP,85.0
CHFJPY,SELL,4.369129617655501,WIN,SL,80.0
CHFJPY,BUY,-96.05543178864937,LOSS,SL,85.0
CHFJPY,SELL,142.64231620614083,WIN,TP,80.0
CHFJPY,BUY,144.7819509492364,WIN,TP,80.0
CHFJPY,BUY,146.95368021347798,WIN,TP,65.0
CHFJPY,SELL,2.3199477070143653,WIN,SL,85.0
CHFJPY,BUY,149.19278463228483,WIN,TP,55.0
CHFJPY,SELL,-100.95378426784441,LOSS,SL,100.0
CHFJPY,BUY,-99.94424642516597,LOSS,SL,85.0
CHFJPY,BUY,-98.94480396091431,LOSS,SL,85.0
CHFJPY,SELL,-97.95535592130517,LOSS,SL,60.0
CHFJPY,BUY,-96.97580236209211,LOSS,SL,100.0
CHFJPY,SELL,72.31295136231883,WIN,SL,80.0
CHFJPY,SELL,-96.72917385209436,LOSS,SL,85.0
CHFJPY,BUY,2.980259007804112,WIN,SL,85.0
CHFJPY,SELL,-95.79168470365148,LOSS,SL,85.0
CHFJPY,BUY,-94.83376785661494,LOSS,SL,80.0
CHFJPY,SELL,-93.8854301780488,LOSS,SL,65.0
CHFJPY,SELL,-92.94657587626831,LOSS,SL,85.0
CHFJPY,BUY,3.990799726369249,WIN,SL,50.0
CHFJPY,BUY,138.0855271721581,WIN,TP,85.0
CHFJPY,BUY,-93.43787338649088,LOSS,SL,85.0
CHFJPY,SELL,138.75524197893895,WIN,TP,100.0
CHFJPY,BUY,-93.89104707241538,LOSS,SL,85.0
CHFJPY,BUY,111.03721123534277,WIN,SL,70.0
CHFJPY,SELL,141.09376307106697,WIN,TP,75.0
CHFJPY,SELL,-95.47344634475532,LOSS,SL,75.0
CHFJPY,SELL,-94.51871188130778,LOSS,SL,85.0
CHFJPY,BUY,-93.57352476249469,LOSS,SL,80.0
CHFJPY,SELL,-92.63778951486975,LOSS,SL,75.0
CHFJPY,BUY,-91.71141161972106,LOSS,SL,75.0
CHFJPY,SELL,-90.79429750352385,LOSS,SL,80.0
CHFJPY,BUY,-89.88635452848861,LOSS,SL,55.0
CHFJPY,SELL,133.48123647480804,WIN,TP,80.0
CHFJPY,BUY,-90.3223033479518,LOSS,SL,85.0
CHFJPY,SELL,-89.4190803144723,LOSS,SL,55.0
CHFJPY,BUY,4.076071478907732,WIN,SL,85.0
CHFJPY,SELL,-88.56565022611666,LOSS,SL,95.0
CHFJPY,BUY,87.36917236539834,WIN,SL,75.0
CHFJPY,BUY,-88.55368544750947,LOSS,SL,75.0
CHFJPY,BUY,131.50222288955158,WIN,TP,85.0
CHFJPY,SELL,-88.98317082192989,LOSS,SL,80.0
CHFJPY,SELL,146.81825609261,WIN,SL,85.0
CHFJPY,SELL,-89.5615216746367,LOSS,SL,75.0
CHFJPY,SELL,-88.66590645789033,LOSS,SL,95.0
CHFJPY,SELL,-87.77924739331142,LOSS,SL,85.0
CHFJPY,BUY,130.35218237906886,WIN,TP,75.0
CHFJPY,BUY,-88.204976743169,LOSS,SL,60.0
CHFJPY,BUY,130.98439046360755,WIN,TP,85.0
CHFJPY,BUY,-88.63277088037337,LOSS,SL,85.0
CHFJPY,BUY,-87.74644317156965,LOSS,SL,85.0
CHFJPY,SELL,-86.86897873985396,LOSS,SL,85.0
CHFJPY,SELL,124.15158927738212,WIN,SL,55.0
CHFJPY,SELL,-87.24180484522924,LOSS,SL,85.0
CHFJPY,BUY,4.446273086238873,WIN,SL,75.0
CHFJPY,SELL,-86.41384952763934,LOSS,SL,80.0
CHFJPY,BUY,128.3245665485444,WIN,TP,85.0
CHFJPY,SELL,71.2335139975858,WIN,SL,85.0
CHFJPY,SELL,4.046960197927044,WIN,SL,90.0
CHFJPY,SELL,-87.58576143980352,LOSS,SL,85.0
CHFJPY,SELL,-86.70990382540549,LOSS,SL,80.0
CHFJPY,BUY,-85.84280478715144,LOSS,SL,85.0
CHFJPY,SELL,127.47656510891989,WIN,TP,65.0
AUDCAD,SELL,150.00000000000173,WIN,TP,85.0
AUDCAD,BUY,152.25000000000196,WIN,TP,85.0
AUDCAD,SELL,-103.02250000000004,LOSS,SL,85.0
AUDCAD,SELL,-101.99227500000005,LOSS,SL,75.0
AUDCAD,BUY,-100.97235225000006,LOSS,SL,90.0
AUDCAD,SELL,149.94394309125164,WIN,TP,75.0
AUDCAD,BUY,-101.46206815841255,LOSS,SL,85.0
AUDCAD,BUY,-100.44744747682842,LOSS,SL,85.0
AUDCAD,SELL,149.1644595030902,WIN,TP,55.0
AUDCAD,BUY,-100.93461759709103,LOSS,SL,80.0
AUDCAD,SELL,-99.92527142112013,LOSS,SL,75.0
AUDCAD,BUY,148.38902806036506,WIN,TP,90.0
AUDCAD,BUY,-100.40990898751258,LOSS,SL,85.0
AUDCAD,SELL,-99.40580989763745,LOSS,SL,45.0
AUDCAD,BUY,7.2724693810866015,WIN,SL,85.0
AUDCAD,BUY,-98.48447649247196,LOSS,SL,100.0
AUDCAD,BUY,6.078751097198697,WIN,SL,75.0
AUDCAD,BUY,146.34062885777882,WIN,TP,100.0
AUDCAD,BUY,-99.023825527097,LOSS,SL,100.0
AUDCAD,BUY,-98.03358727182602,LOSS,SL,85.0
AUDCAD,SELL,-97.05325139910776,LOSS,SL,60.0
AUDCAD,SELL,-96.08271888511669,LOSS,SL,85.0
AUDCAD,SELL,142.68283754439676,WIN,TP,70.0
AUDCAD,BUY,5.8954792982164355,WIN,SL,75.0
AUDCAD,BUY,144.91151229703587,WIN,TP,85.0
AUDCAD,BUY,-98.05678998766201,LOSS,SL,85.0
AUDCAD,BUY,6.157342414878197,WIN,SL,100.0
AUDCAD,BUY,-97.13779551193417,LOSS,SL,75.0
AUDCAD,SELL,144.24962633522384,WIN,TP,70.0
AUDCAD,BUY,146.41337073025153,WIN,TP,90.0
AUDCAD,BUY,-99.0730475274696,LOSS,SL,85.0
AUDCAD,BUY,-98.08231705219488,LOSS,SL,100.0
AUDCAD,BUY,-97.10149388167294,LOSS,SL,60.0
AUDCAD,BUY,-96.13047894285621,LOSS,SL,85.0
AUDCAD,SELL,142.75376123014144,WIN,TP,45.0
AUDCAD,BUY,-96.59671176572907,LOSS,SL,80.0
AUDCAD,SELL,-95.63074464807178,LOSS,SL,80.0
AUDCAD,BUY,142.01165580238802,WIN,TP,85.0
AUDCAD,BUY,6.947251726096126,WIN,SL,50.0
AUDCAD,BUY,-96.1640262768759,LOSS,SL,85.0
AUDCAD,SELL,-95.20238601410715,LOSS,SL,55.0
AUDCAD,BUY,6.743328200692479,WIN,SL,70.0
AUDCAD,BUY,5.74796835178344,WIN,SL,85.0
AUDCAD,BUY,-94.37527511949084,LOSS,SL,90.0
AUDNZD,BUY,-100.0,LOSS,SL,85.0
AUDNZD,BUY,-99.0,LOSS,SL,85.0
AUDNZD,BUY,-98.01,LOSS,SL,85.0
AUDNZD,BUY,-97.0299,LOSS,SL,75.0
AUDNZD,BUY,10.264021548302583,WIN,SL,100.0
AUDNZD,BUY,144.2433618232284,WIN,TP,70.0
AUDNZD,SELL,146.40701225057086,WIN,TP,70.0
AUDNZD,BUY,3.6360149103643673,WIN,SL,75.0
AUDNZD,SELL,-99.10510510532465,LOSS,SL,85.0
AUDNZD,BUY,-98.11405405427139,LOSS,SL,70.0
AUDNZD,SELL,145.69937027059055,WIN,TP,85.0
AUDNZD,BUY,-98.5899072164346,LOSS,SL,100.0
AUDNZD,BUY,-97.60400814427027,LOSS,SL,85.0
NZDJPY,SELL,-100.0,LOSS,SL,55.0
NZDJPY,BUY,-99.0,LOSS,SL,85.0
NZDJPY,SELL,147.01500000000308,WIN,TP,85.0
NZDJPY,SELL,149.22022500000008,WIN,TP,65.0
NZDJPY,BUY,151.45852837500317,WIN,TP,90.0
NZDJPY,BUY,153.73040630062823,WIN,TP,70.0
NZDJPY,SELL,-104.02424159675637,LOSS,SL,80.0
NZDJPY,SELL,-102.9839991807888,LOSS,SL,80.0
NZDJPY,SELL,152.9312387834745,WIN,TP,80.0
NZDJPY,BUY,-103.48347157681565,LOSS,SL,85.0
NZDJPY,BUY,-102.44863686104749,LOSS,SL,100.0
NZDJPY,BUY,-101.42415049243702,LOSS,SL,85.0
NZDJPY,SELL,-100.40990898751265,LOSS,SL,75.0
NZDJPY,BUY,-99.40580989763752,LOSS,SL,85.0
NZDJPY,SELL,114.77998240729866,WIN,SL,65.0
NZDJPY,BUY,-99.55955162273413,LOSS,SL,85.0
NZDJPY,BUY,112.94965924057658,WIN,SL,85.0
NZDJPY,SELL,71.28012616379317,WIN,SL,85.0
NZDJPY,BUY,7.449305462770279,WIN,SL,70.0
NZDJPY,SELL,-100.48074701517817,LOSS,SL,75.0
NZDJPY,BUY,149.213909317537,WIN,TP,75.0
NZDJPY,SELL,-100.96807863820175,LOSS,SL,80.0
NZDJPY,BUY,-99.95839785181973,LOSS,SL,55.0
NZDJPY,SELL,-98.95881387330154,LOSS,SL,65.0
NZDJPY,BUY,-97.96922573456852,LOSS,SL,70.0
NZDJPY,SELL,145.48430021583638,WIN,TP,80.0
NZDJPY,SELL,147.66656471907453,WIN,TP,85.0
NZDJPY,BUY,-99.92104212657193,LOSS,SL,85.0
NZDJPY,SELL,6.831403748486668,WIN,SL,65.0
NZDJPY,SELL,-98.99014574279109,LOSS,SL,75.0
NZDJPY,BUY,-98.00024428536317,LOSS,SL,65.0
NZDJPY,SELL,-97.02024184250955,LOSS,SL,85.0
NZDJPY,BUY,116.79569687348818,WIN,SL,60.0
NZDJPY,BUY,145.826994589229,WIN,TP,85.0
NZDJPY,BUY,148.01439950806744,WIN,TP,70.0
NZDJPY,SELL,-100.15641033379231,LOSS,SL,80.0
NZDJPY,BUY,-99.15484623045438,LOSS,SL,50.0
NZDJPY,SELL,6.033550273687988,WIN,SL,80.0
NZDJPY,BUY,147.33544990633166,WIN,TP,75.0
NZDJPY,BUY,149.54548165492508,WIN,TP,85.0
NZDJPY,SELL,-101.1924425864993,LOSS,SL,75.0
NZDJPY,BUY,-100.18051816063429,LOSS,SL,85.0
NZDJPY,SELL,-99.17871297902795,LOSS,SL,85.0
NZDJPY,SELL,8.327269276536931,WIN,SL,85.0
NZDJPY,SELL,147.40529781300458,WIN,TP,75.0
NZDJPY,SELL,149.61637728020182,WIN,TP,65.0
NZDJPY,BUY,151.86062293940063,WIN,TP,50.0
NZDJPY,BUY,74.2958574618998,WIN,SL,70.0
NZDJPY,SELL,-103.5019800969481,LOSS,SL,85.0
NZDJPY,BUY,153.7004404439662,WIN,TP,85.0
NZDJPY,SELL,156.00594705062952,WIN,TP,85.0
NZDJPY,BUY,6.865946220911924,WIN,SL,85.0
NZDJPY,SELL,158.44902544969764,WIN,TP,85.0
NZDJPY,SELL,-107.2171738876307,LOSS,SL,85.0
NZDJPY,SELL,-106.14500214875439,LOSS,SL,70.0
NZDJPY,SELL,157.62532819090384,WIN,TP,85.0
NZDJPY,BUY,-106.65980540917586,LOSS,SL,85.0
NZDJPY,BUY,-105.5932073550841,LOSS,SL,60.0
NZDJPY,SELL,-104.53727528153325,LOSS,SL,65.0
NZDJPY,BUY,-103.49190252871793,LOSS,SL,60.0
NZDJPY,SELL,-102.45698350343075,LOSS,SL,65.0
NZDJPY,SELL,-101.43241366839644,LOSS,SL,60.0
NZDJPY,SELL,9.311825881334126,WIN,SL,95.0
NZDJPY,BUY,-100.5112077905258,LOSS,SL,85.0
NZDJPY,SELL,104.44768812630018,WIN,SL,65.0
NZDJPY,BUY,-100.55057259388356,LOSS,SL,75.0
NZDJPY,SELL,-99.54506686794471,LOSS,SL,85.0
NZDJPY,BUY,4.317285717978661,WIN,SL,75.0
NZDJPY,SELL,147.8891835846651,WIN,TP,85.0
NZDJPY,SELL,90.67030387388382,WIN,SL,80.0
NZDJPY,BUY,-100.97838393103054,LOSS,SL,85.0
NZDJPY,SELL,7.524484953221972,WIN,SL,45.0
NZDJPY,SELL,150.06576741187868,WIN,TP,75.0
NZDJPY,SELL,-101.54450261537124,LOSS,SL,85.0
NZDJPY,BUY,5.347794164025295,WIN,SL,85.0
NZDJPY,BUY,150.8738032962838,WIN,TP,85.0
NZDJPY,SELL,-102.09127356382062,LOSS,SL,85.0
NZDJPY,BUY,151.60554124227068,WIN,TP,80.0
NZDJPY,SELL,-102.5864162406051,LOSS,SL,85.0
NZDJPY,BUY,-101.56055207819905,LOSS,SL,85.0
NZDJPY,BUY,-100.54494655741706,LOSS,SL,65.0
NZDJPY,SELL,110.37163108862893,WIN,SL,75.0
NZDJPY,SELL,9.254553923925162,WIN,SL,80.0
NZDJPY,BUY,128.8035247579325,WIN,SL,75.0
NZDJPY,SELL,-102.02379418954776,LOSS,SL,85.0
NZDJPY,BUY,151.50533437147843,WIN,TP,85.0
NZDJPY,SELL,7.528316605699015,WIN,SL,55.0
NZDJPY,BUY,153.89083913613854,WIN,TP,80.0
NZDJPY,SELL,-104.13280114878545,LOSS,SL,55.0
NZDJPY,SELL,-103.09147313729758,LOSS,SL,85.0
NZDJPY,BUY,6.910186263132805,WIN,SL,85.0
NZDJPY,SELL,103.99801401280664,WIN,SL,85.0
NZDJPY,SELL,154.75446061302597,WIN,TP,65.0
