id,pair,direction,entry_price,exit_price,stop_loss,take_profit,position_size,entry_time,exit_time,status,pnl,pnl_pips,strategy,timeframe,confidence,mfe,mae
36,USDCHF,SELL,0.80136,0.8003653571428571,0.8018978571428571,0.8003653571428571,2.13,2025-12-01 23:30:00,2025-12-01 23:45:00,CLOSED_TP,211.85892857143816,9.946428571429022,ImprovedTrend,M15,95.0,12.599999999999278,0.0
37,USDCHF,SELL,0.80073,0.8013807142857143,0.8013807142857143,0.7994532142857144,1.8,2025-12-02 00:15:00,2025-12-02 01:00:00,CLOSED_SL,-117.12857142857081,-6.5071428571428225,ImprovedTrend,M15,95.0,3.8000000000004697,-5.399999999999849
39,NZDUSD,SELL,0.57355,0.5729004285714286,0.5741497142857143,0.5729004285714286,1.96,2025-12-02 05:00:00,2025-12-02 06:00:00,CLOSED_TP,127.31599999998666,6.495714285713605,ImprovedScalping,M15,60.0,7.000000000000339,0.0
38,AUDUSD,SELL,0.65521,0.6543251428571428,0.6559665714285714,0.6543251428571428,1.49,2025-12-02 04:00:00,2025-12-02 06:15:00,CLOSED_TP,131.84371428571262,8.848571428571317,ImprovedScalping,M15,60.0,8.899999999999464,-4.8000000000003595
40,NZDUSD,SELL,0.57246,0.5728007142857142,0.5728007142857142,0.5720785714285714,4.17,2025-12-02 09:15:00,2025-12-02 10:00:00,CLOSED_SL,-142.07785714284216,-3.4071428571424978,ImprovedScalping,M15,75.0,0.0,-3.1999999999998696
41,NZDUSD,SELL,0.57247,0.5721685714285715,0.5727707142857142,0.5721685714285715,4.93,2025-12-02 10:45:00,2025-12-02 11:45:00,CLOSED_TP,148.60428571428184,3.014285714285636,ImprovedScalping,M15,75.0,2.6999999999999247,-1.2999999999996348
42,AUDUSD,SELL,0.65401,0.6543135714285714,0.6543135714285714,0.6537028571428571,4.86,2025-12-02 11:00:00,2025-12-02 12:00:00,CLOSED_SL,-147.53571428570189,-3.0357142857140307,ImprovedScalping,M15,75.0,0.0,-1.9999999999997797
43,AUDUSD,SELL,0.65398,0.6543128571428571,0.6543128571428571,0.6536142857142857,4.25,2025-12-02 12:00:00,2025-12-02 12:15:00,CLOSED_SL,-141.46428571428228,-3.3285714285713475,ImprovedScalping,M15,75.0,0.0,-2.9000000000001247
44,NZDUSD,SELL,0.57234,0.5727128571428571,0.5727128571428571,0.5718942857142856,3.58,2025-12-02 14:15:00,2025-12-02 15:00:00,CLOSED_SL,-133.48285714286857,-3.7285714285717475,ImprovedScalping,M15,75.0,0.0,-3.3000000000005247
45,NZDUSD,SELL,0.5723900000000001,0.5727378571428572,0.5727378571428572,0.5719942857142858,3.88,2025-12-02 15:45:00,2025-12-02 16:15:00,CLOSED_SL,-134.96857142856334,-3.47857142857122,ImprovedScalping,M15,75.0,0.0,-2.8999999999990145
46,USDCHF,SELL,0.80409,0.8047085714285714,0.8047085714285714,0.8034121428571428,1.83,2025-12-02 20:45:00,2025-12-02 21:00:00,CLOSED_SL,-113.1985714285787,-6.185714285714683,ImprovedScalping,M15,60.0,0.0,-6.800000000000139
47,USDCHF,BUY,0.80487,0.8043228571428571,0.8043228571428571,0.8056642857142857,2.1,2025-12-02 21:00:00,2025-12-02 23:45:00,CLOSED_SL,-114.9,-5.4714285714285715,ImprovedScalping,M15,75.0,1.7000000000000348,-4.499999999999504
48,USDCHF,SELL,0.80445,0.8049468571428571,0.8049468571428571,0.8039547142857143,2.33,2025-12-03 01:00:00,2025-12-03 02:15:00,CLOSED_SL,-115.76771428569887,-4.968571428570767,ImprovedScalping,M15,60.0,1.2999999999996348,-3.9000000000000146
49,USDCHF,SELL,0.80355,0.8042217142857142,0.8042217142857142,0.8027924285714285,1.6,2025-12-03 02:30:00,2025-12-03 02:45:00,CLOSED_SL,-107.4742857142752,-6.7171428571422,ImprovedScalping,M15,60.0,0.0,-9.400000000000519
50,USDCHF,SELL,0.804,0.8031678571428572,0.8047214285714286,0.8031678571428572,1.45,2025-12-03 04:30:00,2025-12-03 06:45:00,CLOSED_TP,120.66071428571135,8.321428571428369,ImprovedScalping,M15,60.0,8.700000000000374,-4.699999999999704
51,USDCHF,SELL,0.80283,0.8033135714285714,0.8033135714285714,0.8019710714285715,2.39,2025-12-03 07:00:00,2025-12-03 07:30:00,CLOSED_SL,-115.5735714285553,-4.83571428571361,ImprovedTrend,M15,95.0,0.0,-3.6999999999998145
53,USDCHF,SELL,0.80294,0.8033971428571428,0.8033971428571428,0.802147142857143,2.53,2025-12-03 07:45:00,2025-12-03 09:00:00,CLOSED_SL,-115.65714285713412,-4.571428571428227,ImprovedTrend,M15,95.0,0.0,-4.100000000000215
52,USDJPY,SELL,155.87693000000002,155.84785,155.95624714285717,155.78295428571428,1.32,2025-12-03 07:15:00,2025-12-03 10:00:00,CLOSED_TIME,38.38560000002872,2.9080000000021755,ImprovedScalping,M15,60.0,3.9800000000013824,-1.5699999999981173
54,USDCHF,SELL,0.80289,0.80288,0.8033621428571428,0.8020596428571428,2.4,2025-12-03 09:15:00,2025-12-03 10:00:00,CLOSED_TIME,2.3999999999890775,0.0999999999995449,ImprovedTrend,M15,95.0,0.0999999999995449,-1.40000000000029
