id,pair,direction,entry_price,exit_price,stop_loss,take_profit,position_size,entry_time,exit_time,status,pnl,pnl_pips,strategy,timeframe,confidence,mfe,mae
1,USDCHF,SELL,0.8041200000000001,0.8044735714285715,0.8044735714285715,0.8037128571428572,3.94,2025-11-27 08:45:00,2025-11-27 09:00:00,CLOSED_SL,-139.30714285713063,-3.5357142857139756,ImprovedScalping,M15,75.0,0.0,-1.9999999999997797
2,USDJPY,SELL,156.43037,156.36706757142858,156.4892382857143,156.36706757142858,2.02,2025-11-27 09:00:00,2025-11-27 10:00:00,CLOSED_TP,127.87090571429417,6.330242857143276,ImprovedScalping,M15,60.0,8.307000000002063,-2.0389999999991915
3,USDCHF,SELL,0.80422,0.8037171428571429,0.8046214285714286,0.8037171428571429,3.27,2025-11-27 09:00:00,2025-11-27 10:45:00,CLOSED_TP,164.43428571428421,5.028571428571382,ImprovedScalping,M15,75.0,6.500000000000394,-1.3999999999991797
4,USDJPY,SELL,156.06507000000002,155.87507000000002,156.17507,155.87507000000002,1.02,2025-11-27 15:00:00,2025-11-27 16:15:00,CLOSED_TP,193.79999999999768,18.999999999999773,ImprovedScalping,M15,75.0,20.527000000001294,0.0
6,USDJPY,BUY,156.33105999999998,156.27522285714284,156.27522285714284,156.4127342857143,2.26,2025-11-28 04:00:00,2025-11-28 07:30:00,CLOSED_SL,-126.19194285714399,-5.583714285714336,ImprovedScalping,M15,75.0,3.9770000000032724,-2.4809999999973797
5,USDCHF,SELL,0.80516,0.8045772857142857,0.8057151428571429,0.8045772857142857,2.27,2025-11-28 03:00:00,2025-11-28 10:00:00,CLOSED_TP,132.27614285715185,5.827142857143253,ImprovedScalping,M15,60.0,7.500000000000284,-0.20000000000020002
7,USDJPY,SELL,156.21665000000002,156.31224428571429,156.31224428571429,156.05546142857145,1.21,2025-11-28 15:00:00,2025-11-28 16:15:00,CLOSED_SL,-115.66908571426694,-9.55942857142702,ImprovedScalping,M15,75.0,0.40700000000128966,-12.526999999997201
8,USDJPY,SELL,156.27555,156.17320557142858,156.3604462857143,156.17320557142858,1.37,2025-11-28 21:45:00,2025-11-28 22:45:00,CLOSED_TP,140.21186714285594,10.234442857142767,ImprovedScalping,M15,60.0,10.12100000000089,-1.5019999999992706
9,USDCHF,SELL,0.80466,0.8036528571428572,0.8053135714285714,0.8036528571428572,1.87,2025-11-29 02:30:00,2025-11-29 02:45:00,CLOSED_TP,188.33571428571727,10.071428571428731,ImprovedScalping,M15,75.0,14.899999999999913,0.0
10,USDJPY,SELL,156.14882,156.25882,156.25882,155.95882,1.06,2025-11-29 03:30:00,2025-11-29 04:00:00,CLOSED_SL,-116.59999999998433,-10.999999999998522,ImprovedScalping,M15,75.0,0.0,-8.982000000000312
11,USDCHF,SELL,0.80366,0.8044192857142858,0.8044192857142858,0.8024414285714286,1.58,2025-11-29 04:15:00,2025-12-01 09:00:00,CLOSED_SL,-119.96714285714694,-7.592857142857401,ImprovedScalping,M15,75.0,4.700000000000815,-6.399999999999739
12,USDJPY,SELL,156.14215000000002,155.95215000000002,156.25215,155.95215000000002,1.04,2025-11-29 04:30:00,2025-12-01 10:45:00,CLOSED_TP,197.59999999999764,18.999999999999773,ImprovedScalping,M15,75.0,20.899000000002843,-4.94899999999916
13,USDCHF,SELL,0.80353,0.8030357142857142,0.8039271428571428,0.8030357142857142,3.48,2025-12-01 10:15:00,2025-12-01 12:00:00,CLOSED_TP,172.01142857145157,4.942857142857804,ImprovedScalping,M15,75.0,9.199999999999209,-1.60000000000049
14,USDCHF,SELL,0.8025100000000001,0.8030085714285715,0.8030085714285715,0.8016135714285715,2.68,2025-12-01 12:00:00,2025-12-01 12:30:00,CLOSED_SL,-133.6171428571511,-4.985714285714593,ImprovedTrend,M15,95.0,0.0,-8.699999999999264
15,USDJPY,SELL,155.59238000000002,155.70238,155.70238,155.35238,1.06,2025-12-01 12:45:00,2025-12-01 17:00:00,CLOSED_SL,-116.59999999998433,-10.999999999998522,ImprovedTrend,M15,95.0,14.36400000000333,-8.699999999998909
